type,release_year,runtime,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,lead_prod_country,prod_countries_cnt,main_genre,dbscan_clusters,name
SHOW,2014,89,7.8,272.0,1.12,6.0,US,1,comedy,19,13 nights of elvira
MOVIE,2013,93,6.4,8274.0,4.852,6.2,GB,2,comedy,4,le week-end
SHOW,2014,61,7.9,1334.0,3.825,9.4,AU,1,war,-1,anzac girls
MOVIE,2014,131,6.5,3665.0,14.048,6.2,CN,2,drama,168,rise of the legend
MOVIE,2013,115,6.4,12276.0,42.197,6.6,JP,1,scifi,25,space pirate captain harlock
SHOW,2014,57,7.3,488.0,0.716,7.0,GB,1,reality,62,the great interior design challenge
MOVIE,2014,97,7.4,9995.0,9.381,6.8,GB,1,documentation,52,that sugar film
MOVIE,2014,88,5.7,8353.0,9.64,5.3,US,1,drama,0,miss meadows
MOVIE,2014,91,5.2,9241.0,12.357,6.0,CA,2,horror,65,wolves
MOVIE,2013,89,5.7,9217.0,8.186,5.7,US,1,thriller,5,hatchet iii
MOVIE,2014,79,4.7,385.0,1.841,6.5,US,1,horror,21,night of the living dead
SHOW,2014,28,6.9,2390.0,5.529,7.4,US,1,drama,48,survivor's remorse
MOVIE,2014,100,7.1,15055.0,9.339,6.9,US,1,drama,0,the road within
SHOW,2014,49,8.8,331.0,3.125,10.0,GB,1,documentation,180,great canal journeys
SHOW,2014,42,7.1,607.0,3.627,7.7,AU,1,crime,167,fat tony & co
MOVIE,2014,104,6.9,1275.0,3.116,6.8,US,1,music,103,heaven adores you
MOVIE,2014,94,5.7,14494.0,6.639,6.0,FR,2,comedy,183,the love punch
MOVIE,2014,86,3.6,15183.0,20.366,4.1,US,1,comedy,10,the hungover games
MOVIE,2013,118,6.6,7600.0,9.496,6.3,AU,2,thriller,141,mystery road
MOVIE,2013,100,5.4,6968.0,33.972,5.3,US,1,drama,0,goodbye world
MOVIE,2014,99,6.4,6291.0,10.54,6.1,FR,2,drama,30,gemma bovery
SHOW,2013,19,7.8,362.0,11.343,7.8,US,1,animation,78,peg + cat
SHOW,2013,23,8.7,481.0,1.985,8.8,US,1,family,24,tumble leaf
MOVIE,2013,75,8.0,3284.0,3.449,7.5,US,1,drama,0,mike birbiglia: my girlfriend's boyfriend
SHOW,2014,43,6.3,1589.0,6.955,6.3,US,1,drama,48,mind games
MOVIE,2014,115,7.7,6452.0,5.767,7.5,DE,3,drama,42,gett: the trial of viviane amsalem
MOVIE,2013,90,4.2,2359.0,6.405,4.6,US,1,comedy,10,ass backwards
MOVIE,2013,89,7.1,8243.0,19.399,6.9,BE,2,animation,270,minuscule: valley of the lost ants
MOVIE,2013,92,7.6,3498.0,3.838,7.2,NZ,1,drama,164,antarctica: a year on ice
MOVIE,2014,96,5.6,1259.0,3.765,5.1,CA,1,comedy,61,no clue
MOVIE,2014,152,7.6,1507.0,4.621,7.4,US,1,documentation,95,cocaine cowboys: reloaded
MOVIE,2014,97,5.4,5518.0,11.471,6.4,GB,1,romance,259,walking on sunshine
MOVIE,2013,120,5.9,15291.0,10.613,5.9,US,1,drama,0,very good girls
SHOW,2014,53,7.1,535.0,3.807,5.7,GB,1,drama,119,from there to here
MOVIE,2014,128,5.2,5771.0,17.227,5.9,RU,5,thriller,301,forbidden empire
MOVIE,2014,98,5.6,10026.0,10.004,5.6,US,1,horror,21,dark was the night
SHOW,2014,61,7.4,455.0,7.353,8.6,KR,1,romance,-1,witch’s romance
MOVIE,2014,116,6.7,6504.0,30.367,7.1,KR,1,thriller,104,no tears for the dead
SHOW,2014,46,6.5,989.0,4.093,6.2,GB,1,drama,119,undeniable
MOVIE,2014,86,5.4,12488.0,8.385,5.1,US,1,drama,0,the longest week
MOVIE,2013,97,5.0,9846.0,5.477,5.2,CL,2,thriller,-1,magic magic
MOVIE,2014,109,5.1,947.0,4.102,5.1,US,1,crime,6,after the fall
MOVIE,2013,79,6.6,5789.0,9.048,6.3,US,1,romance,7,geography club
SHOW,2013,24,5.3,285.0,0.744,4.0,CA,1,reality,185,storage wars: northern treasures
SHOW,2014,57,8.6,308.0,1.563,10.0,GB,1,reality,62,secrets of the castle
MOVIE,2013,99,6.0,20866.0,31.422,5.9,CA,1,action,45,assault on wall street
MOVIE,2013,86,6.1,2187.0,3.324,5.9,GB,1,thriller,70,the lady vanishes
MOVIE,2014,94,5.8,13911.0,11.665,6.1,US,1,comedy,10,and so it goes
MOVIE,2014,103,5.7,8564.0,19.41,6.2,US,1,action,43,falcon rising
MOVIE,2014,90,5.6,5337.0,13.038,5.3,US,1,comedy,10,sex ed
MOVIE,2013,85,7.3,443.0,2.288,6.3,GB,1,comedy,4,eddie izzard: force majeure live
SHOW,2014,46,8.1,1437.0,12.157,8.7,RU,1,drama,-1,ekaterina
MOVIE,2013,80,4.7,1774.0,4.369,5.6,FR,2,thriller,176,home sweet home
MOVIE,2014,96,6.4,7430.0,7.712,6.2,US,1,drama,0,about alex
SHOW,2014,41,4.9,396.0,6.052,7.2,US,1,reality,32,love & hip hop hollywood
MOVIE,2013,103,5.7,3700.0,7.48,5.5,ES,2,drama,56,a night in old mexico
SHOW,2013,45,6.5,192.0,0.6,6.0,GB,1,comedy,3,love and marriage
SHOW,2013,61,8.6,321.0,2.395,8.8,GB,1,reality,62,tudor monastery farm
MOVIE,2013,85,5.2,40.0,28.237,5.3,ZA,2,thriller,162,vehicle 19
MOVIE,2014,91,5.6,137.0,1.641,5.4,NL,3,romance,-1,where the road runs out
MOVIE,2013,64,7.1,364.0,4.315,7.5,US,1,comedy,10,kathleen madigan: madigan again
MOVIE,2014,105,6.1,5379.0,12.523,5.7,AU,2,thriller,141,felony
MOVIE,2014,88,3.4,2234.0,48.827,4.9,US,1,drama,0,10.0 earthquake
SHOW,2013,28,7.9,2241.0,6.504,8.3,GB,1,war,200,bluestone 42
SHOW,2014,22,7.0,6.0,15.008,6.6,JP,1,scifi,40,yu-gi-oh! arc-v
MOVIE,2014,94,6.0,4354.0,5.126,6.0,GB,1,crime,214,we still kill the old way
MOVIE,2014,82,7.5,3842.0,4.37,7.1,US,1,action,43,maidentrip
MOVIE,2013,60,6.7,272.0,0.99,6.5,US,1,comedy,10,anjelah johnson: the homecoming show
MOVIE,2014,98,4.8,28090.0,21.785,5.2,CA,3,thriller,197,the woman in black 2: angel of death
MOVIE,2014,86,4.3,2688.0,5.249,4.5,CA,1,scifi,121,debug
MOVIE,2013,96,3.9,1084.0,4.06,3.7,US,1,scifi,36,dragon day
MOVIE,2014,80,4.7,1786.0,6.445,4.8,CA,1,comedy,61,teen lust
MOVIE,2013,120,3.4,315.0,1.642,4.7,US,1,thriller,5,5 souls
MOVIE,2014,88,4.5,5081.0,7.647,4.6,US,1,fantasy,39,bad johnson
SHOW,2014,21,7.3,448.0,6.423,9.2,FR,1,music,-1,lolirock
MOVIE,2014,74,7.7,2570.0,3.372,7.2,US,1,comedy,10,tom segura: completely normal
SHOW,2013,26,7.0,2880.0,5.651,6.5,US,1,comedy,19,betas
MOVIE,2013,106,6.1,1975.0,5.137,5.0,NG,2,romance,155,half of a yellow sun
MOVIE,2013,87,5.3,1382.0,4.084,5.6,US,1,thriller,5,delivery: the beast within
MOVIE,2014,60,7.7,429.0,2.228,6.8,US,1,comedy,10,chris porter: ugly and angry
MOVIE,2013,105,6.0,1393.0,6.088,7.2,US,1,romance,7,the ultimate life
MOVIE,2014,104,7.3,25416.0,14.454,7.4,US,1,drama,0,you're not you
MOVIE,2014,118,7.5,291.0,1.96,8.0,GB,1,documentation,52,filmed in supermarionation
MOVIE,2014,85,5.8,1295.0,7.119,6.3,CA,1,thriller,197,a wife's nightmare
MOVIE,2014,79,5.9,2018.0,13.028,6.2,DE,2,family,196,maya the bee movie
MOVIE,2014,100,7.5,2940.0,5.732,7.3,AU,1,documentation,271,stop at nothing: the lance armstrong story
MOVIE,2014,66,7.2,712.0,2.861,7.4,US,1,documentation,95,little white lie
MOVIE,2013,93,6.1,7174.0,8.448,6.0,CA,1,drama,137,i'll follow you down
MOVIE,2014,79,1.3,15844.0,6.296,1.8,US,1,comedy,10,saving christmas
MOVIE,2013,100,6.5,4983.0,9.59,6.7,US,1,comedy,10,one small hitch
MOVIE,2014,84,3.1,800.0,4.42,4.8,US,1,horror,21,the ganzfeld haunting
MOVIE,2013,89,7.1,1789.0,1.925,6.3,US,1,documentation,95,valentine road
MOVIE,2013,96,6.9,519.0,1.032,5.8,NZ,1,drama,164,white lies
MOVIE,2014,109,6.2,5705.0,9.191,6.4,US,1,drama,0,jamesy boy
MOVIE,2014,86,5.8,229.0,15.141,5.6,CA,2,drama,137,saul: the journey to damascus
MOVIE,2013,104,5.2,7041.0,29.596,5.9,TH,1,action,297,the protector 2
SHOW,2013,49,5.6,174.0,4.393,7.0,CN,1,action,88,ip man
MOVIE,2014,84,5.4,1610.0,8.426,5.8,US,1,thriller,5,nanny cam
MOVIE,2013,59,7.9,905.0,2.528,8.1,GB,1,documentation,52,hunt vs lauda: f1's greatest racing rivals
MOVIE,2013,75,6.6,2020.0,4.047,6.5,US,1,comedy,10,iliza shlesinger: war paint
MOVIE,2013,173,5.5,45337.0,8.064,6.0,IN,1,thriller,57,dhoom 3
MOVIE,2014,86,6.6,7.0,6.928,5.0,US,1,thriller,5,animal
SHOW,2014,60,8.2,480.0,2.843,7.0,GB,1,documentation,180,the secrets of quantum physics
MOVIE,2013,83,5.6,100.0,1.367,5.8,US,1,romance,7,almost in love
MOVIE,2014,86,5.7,9812.0,7.164,5.8,US,1,drama,0,song one
SHOW,2013,48,7.4,1290.0,13.444,7.7,JP,1,drama,37,mischievous kiss: love in tokyo
MOVIE,2014,90,6.4,386.0,3.189,5.4,CA,1,drama,137,apple mortgage cake
MOVIE,2014,103,6.3,6426.0,6.596,6.3,AU,1,comedy,96,the mule
MOVIE,2014,98,6.5,340.0,3.735,7.0,US,1,comedy,10,all-stars
MOVIE,2013,91,5.3,257.0,1.136,1.0,US,1,horror,21,the bridgewater triangle
SHOW,2013,43,5.2,107.0,1.245,10.0,US,1,reality,32,marriage boot camp: bridezillas
MOVIE,2013,92,7.6,222.0,1.561,7.2,CH,2,documentation,-1,my name is salt
MOVIE,2014,88,5.0,6017.0,20.04,6.1,IN,2,fantasy,109,legends of oz: dorothy's return
MOVIE,2014,80,6.5,167.0,1.4,6.0,US,1,documentation,95,killing jimmy hoffa
MOVIE,2014,109,6.5,253.0,1.684,5.1,SO,3,thriller,-1,fishing without nets
MOVIE,2013,104,6.9,4964.0,7.883,6.9,FR,1,action,120,belle and sebastian
SHOW,2013,43,5.9,644.0,3.743,5.3,CA,1,reality,185,yukon gold
MOVIE,2014,92,5.1,5164.0,12.101,6.2,CA,1,comedy,61,zapped
MOVIE,2014,110,6.5,4593.0,8.242,7.1,CA,1,drama,137,elephant song
SHOW,2014,56,8.4,1025.0,3.555,8.5,GB,1,documentation,180,james may's cars of the people
MOVIE,2013,92,5.5,4134.0,4.855,5.5,US,1,drama,0,c.o.g.
MOVIE,2014,109,7.8,561.0,0.6,6.5,US,1,documentation,95,the price of honor
MOVIE,2013,98,5.9,229.0,2.3,8.0,US,1,romance,7,wedding palace
MOVIE,2014,106,7.5,2080.0,3.164,7.4,DE,1,documentation,242,nowitzki: the perfect shot
MOVIE,2013,82,3.4,109.0,1.154,7.5,US,1,horror,21,treasure chest of horrors 2
MOVIE,2013,84,5.1,290.0,0.964,3.9,FI,2,horror,-1,the miracle of life
MOVIE,2014,86,5.8,7734.0,9.512,5.6,US,1,comedy,10,someone marry barry
MOVIE,2013,99,8.2,65.0,0.6,6.0,US,1,sport,-1,spirit of love: the mike glenn story
MOVIE,2013,80,4.4,470.0,2.356,4.9,US,1,horror,21,the happy house
MOVIE,2013,98,7.1,550.0,2.387,7.3,US,1,documentation,95,starring adam west
MOVIE,2013,76,6.5,517.0,3.384,7.0,US,1,documentation,95,anita
SHOW,2014,22,7.3,1042.0,1.379,7.2,GB,1,comedy,3,almost royal
MOVIE,2014,69,6.9,125.0,1.4,5.0,NZ,1,documentation,-1,nancy wake: the white mouse
MOVIE,2013,107,4.3,261.0,1.903,3.7,US,1,drama,0,duke
MOVIE,2014,90,3.6,1333.0,5.867,4.7,AU,1,action,293,elimination game
MOVIE,2013,99,5.4,6657.0,19.822,5.6,ES,3,fantasy,213,the adventurer: the curse of the midas box
MOVIE,2014,90,5.2,778.0,8.833,5.3,US,1,romance,7,there's always woodstock
MOVIE,2013,80,5.0,936.0,3.981,4.8,CA,1,animation,86,the legend of sarila
MOVIE,2014,90,5.9,4227.0,9.389,6.0,US,1,drama,0,jackie & ryan
MOVIE,2014,96,6.2,4371.0,8.434,6.2,AU,1,drama,127,paper planes
MOVIE,2013,83,6.4,2335.0,3.733,6.5,GB,1,drama,69,burton and taylor
MOVIE,2013,88,7.3,1973.0,3.207,6.8,US,1,documentation,95,linsanity
MOVIE,2014,77,4.1,610.0,5.909,5.6,US,1,animation,72,the hero of color city
MOVIE,2013,60,7.1,164.0,4.365,6.5,GB,1,history,166,caligula with mary beard
MOVIE,2013,81,7.1,813.0,2.118,6.3,US,1,comedy,10,craig ferguson: i'm here to help
MOVIE,2014,93,6.1,6567.0,9.492,6.0,CA,2,thriller,197,rampage: capital punishment
MOVIE,2014,90,7.6,375.0,3.079,6.3,GB,1,drama,69,that day we sang
MOVIE,2013,60,6.5,84.0,2.456,6.0,US,1,comedy,10,tammy pescatelli: finding the funny
MOVIE,2014,100,7.7,268.0,2.729,8.1,US,1,documentation,95,higher
MOVIE,2014,93,5.7,4181.0,7.37,5.7,US,1,comedy,10,ride
MOVIE,2014,95,7.1,1190.0,5.067,7.8,CA,1,documentation,18,the sheik
MOVIE,2013,55,5.3,265.0,2.017,6.0,US,1,comedy,10,bob saget: that's what i'm talking about
MOVIE,2013,80,2.5,3756.0,11.919,4.1,US,1,comedy,10,30 nights of paranormal activity with the devil inside the girl with the dragon tattoo
MOVIE,2014,120,8.2,3677.0,5.592,7.3,GB,4,documentation,52,the culture high
SHOW,2013,56,8.1,742.0,2.481,7.6,US,1,scifi,22,superheroes: a never-ending battle
MOVIE,2013,88,6.2,10.0,7.225,4.6,US,1,thriller,5,the monkey's paw
MOVIE,2014,93,6.7,2557.0,4.455,6.4,AF,2,history,-1,the hornet's nest
MOVIE,2013,86,6.2,2268.0,4.214,6.2,US,1,comedy,10,a birder's guide to everything
MOVIE,2013,59,7.3,235.0,1.742,8.0,US,1,comedy,10,tom papa: freaked out
MOVIE,2014,62,7.4,307.0,19.938,8.2,JP,1,animation,26,new initial d the movie - legend 1: awakening
MOVIE,2014,86,4.8,1096.0,3.428,4.8,US,1,thriller,5,the surface
MOVIE,2014,96,6.0,9267.0,7.521,6.0,US,1,thriller,5,the truth about emanuel
MOVIE,2014,86,4.7,2563.0,9.244,4.9,US,1,romance,7,anatomy of a love seen
MOVIE,2013,90,5.7,953.0,4.441,6.0,CA,1,thriller,197,time of death
MOVIE,2014,90,4.7,301.0,2.275,7.0,US,1,thriller,5,8 days
SHOW,2014,25,8.5,22.0,16.83,7.1,CA,1,comedy,67,some assembly required
MOVIE,2013,80,5.8,134.0,2.045,6.0,US,1,drama,0,knuckle jack
MOVIE,2014,86,5.2,73.0,1.4,5.0,IE,1,fantasy,-1,guardians of the crown
MOVIE,2013,82,7.1,278.0,1.753,7.5,GB,1,drama,69,wodehouse in exile
MOVIE,2013,89,7.1,1382.0,5.299,7.1,CA,1,drama,137,if i had wings
MOVIE,2014,98,6.0,3735.0,4.398,5.6,IN,2,comedy,58,dr. cabbie
MOVIE,2013,89,4.1,2880.0,25.322,4.6,CA,1,thriller,197,breakout
MOVIE,2013,114,5.8,2963.0,5.903,6.1,US,1,drama,0,home run
MOVIE,2014,80,6.9,583.0,3.045,6.9,US,1,documentation,95,top spin
MOVIE,2014,84,5.6,1161.0,6.166,5.5,US,1,romance,7,#stuck
MOVIE,2013,91,6.9,2828.0,3.74,6.5,US,1,drama,0,getting go: the go doc project
MOVIE,2014,87,6.4,6.0,4.142,4.8,US,2,thriller,5,city of dead men
MOVIE,2014,93,4.9,1130.0,5.539,5.2,US,1,drama,0,believe me
MOVIE,2014,109,5.6,760.0,7.578,6.0,CA,1,drama,137,preggoland
MOVIE,2013,92,4.8,1083.0,2.521,5.5,US,1,comedy,10,awful nice
MOVIE,2014,111,6.6,3193.0,13.625,6.6,CN,1,drama,168,brotherhood of blades
MOVIE,2014,85,5.1,1079.0,7.08,5.5,CA,1,comedy,61,pants on fire
MOVIE,2013,87,4.6,4991.0,172.126,5.6,IT,1,thriller,249,the haunting of helena
MOVIE,2014,92,4.3,2218.0,6.277,4.5,US,1,comedy,10,authors anonymous
MOVIE,2013,141,5.8,9657.0,4.329,5.7,IN,1,drama,13,shuddh desi romance
MOVIE,2013,89,5.1,693.0,4.497,5.8,US,1,drama,0,the wrong woman
MOVIE,2013,118,6.9,3250.0,4.642,6.6,BR,1,drama,153,reaching for the moon
MOVIE,2013,85,3.4,1992.0,6.93,3.6,US,1,horror,21,sx_tape
MOVIE,2014,86,6.1,504.0,2.567,6.5,CA,1,romance,208,dear viola
MOVIE,2013,118,4.3,1923.0,31.993,6.2,US,1,drama,0,i'm in love with a church girl
MOVIE,2013,88,6.9,173.0,2.321,7.9,US,1,documentation,95,levitated mass
MOVIE,2013,94,5.6,3153.0,6.487,5.3,US,1,drama,0,sunlight jr.
MOVIE,2014,110,5.2,2075.0,3.645,5.2,BR,1,drama,153,"rio, i love you"
MOVIE,2013,72,4.7,239.0,2.108,4.8,NO,1,animation,-1,bold eagles
MOVIE,2014,115,7.4,1388.0,4.905,6.8,US,1,music,103,mr. dynamite - the rise of james brown
MOVIE,2014,98,5.4,2938.0,9.467,5.2,US,1,thriller,5,catch hell
MOVIE,2013,137,6.9,11656.0,2.509,6.8,IN,1,romance,17,fukrey
MOVIE,2013,99,5.8,867.0,3.329,6.6,US,1,drama,0,ephraim's rescue
MOVIE,2014,107,5.2,2760.0,8.082,5.3,US,1,drama,0,the identical
MOVIE,2013,100,6.6,1104.0,4.955,7.1,US,1,drama,0,wish you well
MOVIE,2013,130,6.6,1689.0,6.281,7.1,FR,1,drama,30,jappeloup
MOVIE,2013,94,5.5,538.0,3.277,5.0,CA,1,thriller,197,willed to kill
MOVIE,2014,110,6.5,2880.0,5.323,6.8,IT,1,comedy,192,fasten your seatbelts
MOVIE,2013,77,6.0,930.0,2.453,5.7,US,3,documentation,95,fracknation
MOVIE,2014,100,5.2,2836.0,7.98,5.0,US,1,romance,7,lovesick
MOVIE,2013,93,6.7,7216.0,8.205,6.5,AR,1,drama,110,the german doctor
MOVIE,2013,103,4.0,351.0,2.561,3.5,IT,1,comedy,192,euro trapped
MOVIE,2014,141,6.8,14916.0,6.095,6.7,IN,1,comedy,58,hasee toh phasee
MOVIE,2014,94,6.1,3076.0,5.671,5.9,US,1,drama,0,take care
MOVIE,2013,160,7.6,4979.0,3.468,7.5,IN,1,romance,17,raja rani
MOVIE,2014,90,3.3,526.0,2.945,4.7,US,1,horror,21,pro wrestlers vs zombies
MOVIE,2013,86,7.3,1668.0,5.364,7.7,GB,1,documentation,52,hawking
MOVIE,2014,67,6.2,186.0,2.875,4.4,US,1,family,75,henry & me
MOVIE,2014,113,7.7,182.0,1.313,10.0,XX,1,documentation,295,the who sensation: the story of tommy
MOVIE,2014,90,7.1,12.0,4.693,5.5,FR,1,comedy,183,the chef's wife
MOVIE,2014,91,6.2,3176.0,7.676,6.2,US,1,drama,0,decoding annie parker
MOVIE,2013,118,5.6,984.0,2.92,5.4,US,1,drama,0,copperhead
MOVIE,2014,121,5.5,1628.0,4.253,5.9,HK,1,thriller,108,the midnight after
MOVIE,2013,105,3.2,286.0,1.334,3.4,US,1,horror,21,axeman at cutter's creek
MOVIE,2013,90,4.6,3650.0,5.148,5.2,US,1,drama,0,some girl(s)
MOVIE,2013,160,6.7,1126.0,2.729,5.3,XX,1,action,-1,sahasam
MOVIE,2014,88,5.1,761.0,2.048,4.4,US,1,thriller,5,the blackout
MOVIE,2013,112,5.0,769.0,2.212,5.2,US,1,drama,0,petunia
MOVIE,2013,100,6.1,2237.0,2.993,5.7,GB,2,drama,69,the christmas candle
SHOW,2014,23,6.4,364.0,3.734,8.7,CA,1,scifi,33,annedroids
MOVIE,2013,80,5.9,1668.0,2.952,6.0,United States of America,1,drama,-1,pit stop
MOVIE,2014,90,5.1,938.0,5.657,5.5,DE,2,drama,42,tom sawyer & huckleberry finn
MOVIE,2014,109,4.8,128.0,1.865,5.0,NG,1,romance,155,when love happens
MOVIE,2013,92,4.8,3154.0,3.429,5.0,ZA,1,thriller,162,heatstroke
MOVIE,2014,52,7.6,207.0,2.228,8.0,XX,1,documentation,295,the saturn v story
MOVIE,2014,85,4.5,331.0,4.023,5.2,KR,2,animation,-1,jungle shuffle
MOVIE,2014,96,4.7,1631.0,4.912,4.8,US,1,crime,6,mccanick
MOVIE,2014,152,2.2,58885.0,6.568,4.9,IN,1,action,29,gunday
MOVIE,2013,86,6.1,1286.0,4.138,6.2,US,1,romance,7,christmas on the bayou
MOVIE,2014,141,6.3,3046.0,11.633,6.5,CN,2,thriller,111,the taking of tiger mountain
MOVIE,2014,95,4.7,913.0,5.184,5.1,US,1,thriller,5,electric slide
MOVIE,2014,98,6.2,1905.0,4.427,7.0,MA,4,drama,-1,desert dancer
MOVIE,2013,85,5.6,523.0,1.54,4.3,ES,3,comedy,223,tasting menu
MOVIE,2014,95,4.2,575.0,3.433,5.4,US,1,drama,0,apartment troubles
MOVIE,2014,87,5.7,744.0,3.635,5.6,CA,1,family,227,coming home for christmas
MOVIE,2013,94,6.4,805.0,3.505,5.4,CA,1,romance,208,tru love
MOVIE,2014,132,6.0,3708.0,4.722,5.5,TR,1,horror,-1,dabbe 5: zehr-i cin
MOVIE,2014,82,2.3,2272.0,8.875,3.4,CA,1,horror,65,avalanche sharks
MOVIE,2013,90,5.0,149.0,0.846,5.8,ES,1,comedy,223,love is not what it used to be
MOVIE,2013,88,6.9,557.0,3.409,7.3,US,1,documentation,95,a year in burgundy
MOVIE,2014,113,7.3,12543.0,4.762,6.6,IN,1,thriller,57,mardaani
MOVIE,2014,96,6.4,63.0,2.219,5.2,CA,1,crime,90,sitting on the edge of marlene
MOVIE,2013,119,3.1,173.0,2.567,5.0,US,1,horror,21,garden of hedon
MOVIE,2013,75,8.0,89.0,4.019,10.0,US,1,documentation,95,keiko the untold story of the star of free willy
MOVIE,2014,95,6.9,1307.0,5.253,6.5,US,1,comedy,10,eat with me
SHOW,2014,58,6.3,78.0,2.595,7.8,KR,1,drama,149,a new leaf
MOVIE,2013,88,5.0,1089.0,3.366,4.9,US,1,thriller,5,enter the dangerous mind
MOVIE,2013,90,5.0,1054.0,5.165,6.2,US,1,thriller,5,deep dark canyon
MOVIE,2014,111,6.4,2798.0,7.088,5.9,FR,1,thriller,176,next time i'll aim for the heart
MOVIE,2013,104,5.8,1014.0,3.879,5.9,US,1,drama,0,underdogs
MOVIE,2014,96,5.8,812.0,2.617,5.5,ZA,1,comedy,130,leading lady
MOVIE,2013,101,5.7,1615.0,4.968,6.2,US,1,romance,7,savannah
SHOW,2014,51,6.6,329.0,2.171,6.3,GB,2,drama,119,one child
MOVIE,2014,133,6.0,12757.0,7.415,6.4,IN,1,drama,13,humpty sharma ki dulhania
MOVIE,2013,86,6.9,380.0,3.268,6.6,US,1,documentation,95,tattoo nation
MOVIE,2014,100,6.0,109.0,1.207,6.2,VN,1,thriller,-1,rise
MOVIE,2013,89,6.4,1619.0,6.498,6.6,US,1,drama,0,test
MOVIE,2014,88,5.5,1588.0,6.404,5.8,CA,1,drama,137,a fighting man
MOVIE,2013,96,3.4,353.0,2.3,4.6,AU,1,thriller,141,love of my life
MOVIE,2014,90,5.2,367.0,2.12,5.2,US,1,drama,0,a fine step
MOVIE,2014,41,7.1,854.0,2.472,5.8,IL,7,comedy,-1,jeff dunham: all over the map
MOVIE,2013,100,5.9,1993.0,4.698,5.7,US,1,drama,0,crazy kind of love
MOVIE,2014,89,5.3,695.0,3.419,5.6,GB,1,thriller,70,the forgotten
MOVIE,2014,79,2.7,45.0,0.6,2.0,US,1,horror,21,wormwood's end
MOVIE,2013,85,5.5,650.0,7.797,5.1,CA,1,thriller,197,the surrogacy trap
MOVIE,2013,54,6.0,88.0,0.6,1.0,US,1,documentation,95,william the conqueror
MOVIE,2014,118,6.1,5727.0,3.969,6.9,IN,1,romance,17,daawat-e-ishq
SHOW,2013,22,6.7,94.0,3.959,10.0,CA,2,animation,41,tenkai knights
MOVIE,2014,90,5.4,676.0,3.239,5.7,US,1,comedy,10,the march sisters at christmas
MOVIE,2013,101,6.4,4707.0,0.963,6.6,IN,1,comedy,58,mere dad ki maruti
MOVIE,2013,95,4.3,2625.0,17.401,5.4,CA,1,action,45,ice soldiers
MOVIE,2013,83,7.4,1201.0,2.778,6.9,US,1,documentation,95,god loves uganda
MOVIE,2013,85,3.1,795.0,2.871,5.1,GB,1,comedy,4,the zombie king
MOVIE,2013,105,5.5,300.0,2.744,4.8,BR,1,thriller,251,dark sea
MOVIE,2013,58,6.5,263.0,2.18,6.6,US,1,comedy,10,brian posehn: the fartist
MOVIE,2014,106,4.7,652.0,4.408,5.7,US,1,fantasy,39,the christmas dragon
MOVIE,2013,105,5.5,401.0,2.495,4.9,US,1,comedy,10,hot guys with guns
MOVIE,2013,90,7.3,1876.0,4.861,7.2,US,1,comedy,10,marc maron: thinky pain
MOVIE,2013,87,5.1,218.0,2.834,5.7,CA,1,drama,137,the carpenter's miracle
MOVIE,2014,95,6.2,171.0,1.264,5.8,DE,1,music,-1,"lady, you shot me: the life and death of sam cooke"
SHOW,2014,24,6.6,58.0,7.813,8.5,JP,1,animation,35,future card buddyfight
MOVIE,2014,91,6.1,188.0,1.96,5.5,US,1,comedy,10,old goats
MOVIE,2014,78,5.9,2341.0,5.787,6.3,RU,1,fantasy,300,the snow queen 2: refreeze
MOVIE,2013,60,5.6,273.0,2.448,5.0,US,1,comedy,10,rob schneider: soy sauce and the holocaust
MOVIE,2013,91,4.9,444.0,4.474,5.2,US,1,drama,0,the nightmare nanny
MOVIE,2013,55,8.3,82.0,1.558,8.3,US,1,documentation,95,lincoln@gettysburg
MOVIE,2013,120,3.2,1277.0,2.39,4.7,IN,1,thriller,57,nasha
MOVIE,2013,112,6.2,1188.0,2.624,5.7,CA,2,western,-1,gold
MOVIE,2014,165,6.4,701.0,2.018,4.8,IN,1,romance,17,gajakessari
MOVIE,2013,90,6.3,532.0,2.255,6.3,US,1,drama,0,redwood highway
MOVIE,2013,75,5.8,532.0,1.963,5.7,US,1,drama,0,four
MOVIE,2014,96,5.3,729.0,4.339,5.5,NO,1,family,-1,captain sabertooth and the treasure of lama rama
MOVIE,2013,169,7.4,9093.0,2.796,6.9,IN,1,action,29,atharintiki daaredi
MOVIE,2013,60,7.6,1116.0,3.278,7.7,US,1,comedy,10,doug stanhope: beer hall putsch
MOVIE,2013,58,7.2,240.0,0.694,5.2,US,1,comedy,10,jim breuer: and laughter for all
MOVIE,2014,56,7.7,137.0,1.281,6.9,US,1,history,175,escape from a nazi death camp
MOVIE,2014,91,5.4,161.0,1.863,4.8,US,1,drama,0,lost in the white city
MOVIE,2014,105,6.1,140.0,2.351,6.0,NZ,1,music,-1,1480: radio pirates
MOVIE,2014,75,6.5,1368.0,4.2,5.8,US,1,drama,0,tiger orange
MOVIE,2014,127,4.5,4108.0,3.016,5.2,IN,1,drama,13,kill dil
MOVIE,2014,95,6.8,123.0,2.013,6.5,ZA,1,drama,284,hard to get
MOVIE,2013,65,4.8,593.0,1.112,3.0,US,1,horror,21,asylum: the lost footage
MOVIE,2014,87,4.2,521.0,3.152,4.9,US,1,thriller,5,house of the witchdoctor
